entity;coupled;degree;average-revs
test/fixtures/creatorships.yml;test/fixtures/users.yml;64;16
test/fixtures/creatorships.yml;test/fixtures/preferences.yml;64;14
app/controllers/tag_set_nominations_controller.rb;app/models/tag_set_nomination.rb;64;14
app/views/challenge/gift_exchange/_gift_exchange_form.html.erb;app/views/challenge/prompt_meme/_prompt_meme_form.html.erb;64;14
test/fixtures/common_taggings.yml;test/fixtures/taggings.yml;64;14
doc/app/created.rid;doc/app/js/search_index.js;63;29
app/views/kudo_mailer/batch_kudo_notification.html.erb;app/views/kudo_mailer/batch_kudo_notification.text.erb;63;11
test/fixtures/admins.yml;test/fixtures/common_taggings.yml;63;11
test/fixtures/creatorships.yml;test/fixtures/roles.yml;63;11
test/fixtures/bookmarks.yml;test/fixtures/profiles.yml;63;11
app/views/potential_matches/_no_assigned_recipient.html.erb;app/views/potential_matches/_no_potential_givers.html.erb;63;11
app/views/potential_matches/_no_assigned_recipient.html.erb;app/views/potential_matches/_no_potential_recipients.html.erb;63;11
test/fixtures/common_taggings.yml;test/fixtures/roles.yml;63;10
app/views/admin_posts/index.html.erb;app/views/admin_posts/show.html.erb;62;23
test/fixtures/chapters.yml;test/fixtures/pseuds.yml;62;18
test/fixtures/profiles.yml;test/fixtures/taggings.yml;62;15
app/controllers/tag_set_nominations_controller.rb;app/models/tag_nomination.rb;62;15
app/views/works/_work_approved_children.html.erb;app/views/works/_work_series_links.html.erb;62;8
app/views/archive_faqs/edit.html.erb;app/views/archive_faqs/new.html.erb;62;8
app/views/challenge_signups/_show_offers.html.erb;app/views/challenge_signups/_show_requests.html.erb;62;8
app/views/bookmarks/search.html.erb;app/views/people/search.html.erb;62;8
app/controllers/admin/api_controller.rb;app/views/admin/api/index.html.erb;62;8
test/fixtures/chapters.yml;test/fixtures/works.yml;61;20
test/fixtures/creatorships.yml;test/fixtures/works.yml;61;18
test/fixtures/related_works.yml;test/fixtures/taggings.yml;61;13
test/fixtures/serial_works.yml;test/fixtures/taggings.yml;61;13
test/fixtures/serial_works.yml;test/fixtures/users.yml;61;13
test/fixtures/related_works.yml;test/fixtures/users.yml;61;13
app/controllers/potential_matches_controller.rb;app/views/potential_matches/_potential_matches.html.erb;60;25
test/fixtures/admins.yml;test/fixtures/bookmarks.yml;60;12
test/fixtures/comments.yml;test/fixtures/serial_works.yml;60;12
test/fixtures/admins.yml;test/fixtures/profiles.yml;60;12
test/fixtures/comments.yml;test/fixtures/related_works.yml;60;12
test/fixtures/common_taggings.yml;test/fixtures/creatorships.yml;60;12
app/models/tag_nomination.rb;app/models/tag_set_nomination.rb;60;12
app/controllers/tag_categories_controller.rb;app/controllers/tag_relationships_controller.rb;60;10
test/fixtures/bookmarks.yml;test/fixtures/roles.yml;60;10
test/fixtures/taggings.yml;test/fixtures/tags.yml;59;22
test/fixtures/inbox_comments.yml;test/fixtures/taggings.yml;59;14
test/fixtures/inbox_comments.yml;test/fixtures/users.yml;59;14
test/fixtures/roles_users.yml;test/fixtures/users.yml;59;14
test/fixtures/series.yml;test/fixtures/users.yml;59;14
test/fixtures/series.yml;test/fixtures/taggings.yml;59;14
test/fixtures/admins.yml;test/fixtures/comments.yml;59;14
test/fixtures/pseuds.yml;test/fixtures/serial_works.yml;59;14
test/fixtures/pseuds.yml;test/fixtures/related_works.yml;59;14
test/fixtures/roles_users.yml;test/fixtures/taggings.yml;59;14
config/deploy/production.rb;config/deploy/staging.rb;58;36
test/fixtures/profiles.yml;test/fixtures/works.yml;58;17
public/404.html;public/500.html;58;17
test/fixtures/chapters.yml;test/fixtures/comments.yml;58;16
test/fixtures/creatorships.yml;test/fixtures/taggings.yml;58;16
test/fixtures/chapters.yml;test/fixtures/serial_works.yml;58;12
test/fixtures/preferences.yml;test/fixtures/roles.yml;58;12
test/fixtures/chapters.yml;test/fixtures/related_works.yml;58;12
test/fixtures/comments.yml;test/fixtures/inbox_comments.yml;58;12
test/fixtures/comments.yml;test/fixtures/roles_users.yml;58;12
test/fixtures/bookmarks.yml;test/fixtures/creatorships.yml;58;12
test/fixtures/comments.yml;test/fixtures/series.yml;58;12
app/models/character_nomination.rb;app/models/tag_set_nomination.rb;58;9
app/views/external_works/_work_module.html.erb;app/views/series/_series_module.html.erb;58;9
app/views/gifts/index_for_collection.html.erb;app/views/translators/new.html.erb;58;9
test/fixtures/bookmarks.yml;test/fixtures/external_works.yml;58;9
app/models/relationship_nomination.rb;app/models/tag_set_nomination.rb;58;9
app/models/fandom_nomination.rb;app/models/tag_set_nomination.rb;58;9
app/models/tag_set_nomination.rb;app/views/owned_tag_sets/review.html.erb;58;9
app/views/works/_collection_filters.html.erb;app/views/works/collected.html.erb;58;9
features/tag_wrangling_freeforms.feature;features/tag_wrangling_relationships.feature;58;9
features/tag_wrangling_fandoms.feature;features/tag_wrangling_freeforms.feature;58;9
test/fixtures/pseuds.yml;test/fixtures/works.yml;57;21
app/models/question.rb;db/migrate/20120730213945_doc_faq_rework.rb;57;18
app/controllers/tag_set_nominations_controller.rb;app/views/tag_set_nominations/_nomination_form.html.erb;57;14
test/fixtures/pseuds.yml;test/fixtures/series.yml;57;14
app/views/potential_matches/_no_assigned_giver.html.erb;app/views/potential_matches/_potential_matches.html.erb;57;14
test/fixtures/inbox_comments.yml;test/fixtures/pseuds.yml;57;14
test/fixtures/pseuds.yml;test/fixtures/roles_users.yml;57;14
test/fixtures/admins.yml;test/fixtures/roles.yml;57;11
app/views/potential_matches/_assignment_with_request.html.erb;app/views/potential_matches/_successful_assignments.html.erb;57;11
spec/api/api_bookmarks_spec.rb;spec/api/api_helper.rb;57;11
public/stylesheets/site/2.0/28-role-ie8_or_lower.css;public/stylesheets/site/2.0/30-role-ie6.css;57;11
app/views/pseuds/edit.html.erb;app/views/pseuds/show.html.erb;57;11
test/fixtures/chapters.yml;test/fixtures/roles_users.yml;56;13
test/fixtures/chapters.yml;test/fixtures/series.yml;56;13
test/fixtures/admins.yml;test/fixtures/creatorships.yml;56;13
test/fixtures/chapters.yml;test/fixtures/inbox_comments.yml;56;13
app/models/owned_tag_set.rb;app/models/tag_set_nomination.rb;56;13
test/fixtures/common_taggings.yml;test/fixtures/preferences.yml;56;13
test/fixtures/comments.yml;test/fixtures/common_taggings.yml;56;13
doc/app/created.rid;doc/app/table_of_contents.html;55;27
app/views/collection_items/_item_form.html.erb;app/views/collection_items/index.html.erb;55;20
public/stylesheets/site/2.0/25-media-midsize.css;public/stylesheets/site/2.0/26-media-narrow.css;55;18
app/models/stat_counter.rb;lib/work_stats.rb;55;15
test/unit/bookmark_test.rb;test/unit/external_work_test.rb;55;9
spec/api/api_helper.rb;spec/api/api_works_spec.rb;55;9
test/unit/admin_test.rb;test/unit/user_test.rb;55;9
test/fixtures/preferences.yml;test/fixtures/users.yml;54;17
test/fixtures/preferences.yml;test/fixtures/taggings.yml;54;17
public/stylesheets/site/2.0/28-role-ie8_or_lower.css;public/stylesheets/site/2.0/29-role-ie5.css;54;11
app/views/user_mailer/invitation_to_claim.html.erb;app/views/user_mailer/invitation_to_claim.text.erb;54;11
app/controllers/collection_items_controller.rb;app/views/collection_items/index.html.erb;53;32
app/controllers/api/v1/bookmarks_controller.rb;spec/api/api_bookmarks_spec.rb;53;15
test/fixtures/bookmarks.yml;test/fixtures/comments.yml;53;13
test/fixtures/bookmarks.yml;test/fixtures/preferences.yml;53;13
test/fixtures/chapters.yml;test/fixtures/common_taggings.yml;53;13
test/fixtures/comments.yml;test/fixtures/profiles.yml;53;13
public/500.html;public/502.html;52;21
test/fixtures/chapters.yml;test/fixtures/users.yml;52;17
test/fixtures/preferences.yml;test/fixtures/pseuds.yml;52;17
test/fixtures/comments.yml;test/fixtures/pseuds.yml;52;17
app/views/challenge_signups/index.html.erb;app/views/challenge_signups/show.html.erb;52;12
doc/app/TagsController.html;doc/app/table_of_contents.html;52;12
features/works/work_dates_edit.feature;features/works/work_edit.feature;52;10
app/views/owned_tag_sets/review.html.erb;app/views/owned_tag_sets/show.html.erb;52;10
app/views/bookmarks/_series_bookmark.html.erb;app/views/bookmarks/_work_bookmark.html.erb;52;10
public/stylesheets/site/2.0/01-core.css;public/stylesheets/site/2.0/29-role-ie5.css;52;10
features/tag_wrangling_characters.feature;features/tag_wrangling_fandoms.feature;52;10
features/tag_wrangling_characters.feature;features/tag_wrangling_relationships.feature;52;10
features/challenge_promptmeme_posting_fills.feature;features/challenge_promptmeme_springkink.feature;52;10
app/views/potential_matches/_assignment_with_request.html.erb;app/views/potential_matches/_no_assigned_recipient.html.erb;52;10
test/fixtures/serial_works.yml;test/fixtures/works.yml;51;16
test/fixtures/chapters.yml;test/fixtures/preferences.yml;51;16
test/fixtures/related_works.yml;test/fixtures/works.yml;51;16
app/views/skins/new.html.erb;app/views/skins/new_wizard.html.erb;51;16
app/views/comments/unreviewed.html.erb;features/comments_and_kudos/comment_moderation.feature;51;14
test/fixtures/roles.yml;test/fixtures/users.yml;51;14
app/views/potential_matches/_potential_matches.html.erb;app/views/potential_matches/_successful_assignments.html.erb;51;14
test/fixtures/roles.yml;test/fixtures/taggings.yml;51;14
app/models/owned_tag_set.rb;app/views/owned_tag_sets/show.html.erb;51;14
test/fixtures/admins.yml;test/fixtures/preferences.yml;51;14
test/fixtures/bookmarks.yml;test/fixtures/chapters.yml;51;14
features/challenge_promptmeme.feature;features/step_definitions/challenge_steps.rb;50;130
test/fixtures/taggings.yml;test/fixtures/users.yml;50;18
app/controllers/favorite_tags_controller.rb;app/views/favorite_tags/_form.html.erb;50;16
test/fixtures/roles_users.yml;test/fixtures/works.yml;50;16
test/fixtures/inbox_comments.yml;test/fixtures/works.yml;50;16
test/fixtures/series.yml;test/fixtures/works.yml;50;16
features/works/work_create.feature;features/works/work_delete.feature;50;16
test/fixtures/admins.yml;test/fixtures/chapters.yml;50;14
app/controllers/api/v1/base_controller.rb;app/controllers/api/v1/bookmarks_controller.rb;50;14
app/views/challenge/gift_exchange/_challenge_signups_summary.html.erb;app/views/challenge_signups/summary.html.erb;50;14
doc/app/WorksController.html;doc/app/js/search_index.js;50;14
test/fixtures/comments.yml;test/fixtures/creatorships.yml;50;14
test/fixtures/pseuds.yml;test/fixtures/roles.yml;50;14
test/fixtures/common_taggings.yml;test/fixtures/users.yml;50;14
app/views/skins/edit.html.erb;app/views/skins/new.html.erb;50;12
public/stylesheets/site/2.0/28-role-ie8_or_lower.css;public/stylesheets/site/2.0/31-role-ie7.css;50;12
doc/app/Work.html;doc/app/js/search_index.js;50;12
app/views/pseuds/new.html.erb;app/views/pseuds/show.html.erb;50;12
test/fixtures/comments.yml;test/fixtures/roles.yml;50;12
app/models/character.rb;app/models/pairing.rb;50;10
app/models/owned_tag_set.rb;app/models/relationship_nomination.rb;50;10
app/views/owned_tag_sets/_tag_set_blurb.html.erb;app/views/owned_tag_sets/_tag_set_form.html.erb;50;10
spec/api/api_authorization_spec.rb;spec/api/api_bookmarks_spec.rb;50;10
features/banner_general.feature;features/banner_login.feature;50;10
app/views/orphans/_orphan_pseud.html.erb;app/views/orphans/_orphan_work.html.erb;50;10
features/bookmark_search.feature;features/work_edit.feature;50;10
app/models/fandom_nomination.rb;app/models/owned_tag_set.rb;50;10
app/models/character_nomination.rb;app/models/owned_tag_set.rb;50;10
test/fixtures/users.yml;test/fixtures/works.yml;48;21
test/fixtures/taggings.yml;test/fixtures/works.yml;48;21
test/fixtures/pseuds.yml;test/fixtures/taggings.yml;48;19
test/fixtures/common_taggings.yml;test/fixtures/works.yml;48;17
test/fixtures/comments.yml;test/fixtures/users.yml;48;17
test/fixtures/bookmarks.yml;test/fixtures/users.yml;48;15
test/fixtures/bookmarks.yml;test/fixtures/taggings.yml;48;15
test/fixtures/common_taggings.yml;test/fixtures/pseuds.yml;48;15
test/fixtures/chapters.yml;test/fixtures/roles.yml;48;13
spec/api/api_bookmarks_spec.rb;spec/api/api_works_spec.rb;48;13
features/fixtures/chapters.yml;features/fixtures/works.yml;48;13
test/unit/inbox_comment_test.rb;test/unit/tagging_test.rb;48;13
test/unit/comment_test.rb;test/unit/inbox_comment_test.rb;48;13
app/models/owned_tag_set.rb;app/views/owned_tag_sets/_tag_set_form.html.erb;48;13
app/views/archive_faqs/index.html.erb;app/views/archive_faqs/show.html.erb;47;30
app/controllers/owned_tag_sets_controller.rb;app/models/owned_tag_set.rb;47;19
test/fixtures/preferences.yml;test/fixtures/works.yml;47;19
