entity;coupled;degree;average-revs
app/presenters/publishing_api/world_location_news_article_presenter.rb;test/unit/presenters/publishing_api/world_location_news_article_presenter_test.rb;85;7
app/views/organisations/policies.html.erb;app/views/organisations/publications.html.erb;84;23
app/controllers/admin/organisation_translations_controller.rb;app/controllers/admin/role_translations_controller.rb;84;19
app/controllers/admin/contact_translations_controller.rb;app/controllers/admin/worldwide_office_translations_controller.rb;84;19
app/models/country.rb;test/unit/country_test.rb;84;13
app/services/service_listeners/publishing_api_pusher.rb;test/unit/services/listeners/publishing_api_pusher_test.rb;84;13
lib/edition_dependencies_populator.rb;test/unit/edition_dependencies_populator_test.rb;84;10
lib/whitehall/uploader/fatality_notice_row.rb;test/unit/uploader/fatality_notice_row_test.rb;84;10
app/controllers/admin/role_translations_controller.rb;app/controllers/admin/worldwide_office_translations_controller.rb;83;18
app/controllers/admin/organisation_translations_controller.rb;app/controllers/admin/worldwide_office_translations_controller.rb;83;18
test/unit/whitehall/authority/department_editor_test.rb;test/unit/whitehall/authority/department_writer_test.rb;83;16
app/views/admin/corporate_information_pages/edit.html.erb;app/views/admin/corporate_information_pages/new.html.erb;83;6
lib/data_hygiene/edition_unwithdrawer.rb;test/unit/data_hygiene/edition_unwithdrawer_test.rb;83;6
lib/whitehall/translation/importer.rb;test/unit/translation_importer_test.rb;83;6
app/views/admin/supporting_pages/edit.html.erb;app/views/admin/supporting_pages/new.html.erb;83;6
app/views/admin/supporting_documents/edit.html.erb;app/views/admin/supporting_documents/new.html.erb;83;6
lib/whitehall/url_maker.rb;test/unit/whitehall/url_maker_test.rb;83;6
app/controllers/admin/document_series_groups_controller.rb;test/functional/admin/document_series_groups_controller_test.rb;83;6
features/services_and_information.feature;features/step_definitions/services_and_information_steps.rb;83;6
app/presenters/publishing_api_presenters/detailed_guide.rb;test/unit/presenters/publishing_api_presenters/detailed_guide_test.rb;82;21
app/controllers/admin/role_translations_controller.rb;app/controllers/admin/worldwide_organisations_translations_controller.rb;82;20
